Force_x0y0z0_x1y1z1_..._status0123:
-0.118895,-0.572809,0.398222,-0.0448996,-0.105126,0.237261,-0.0520705,0.0331867,-0.192566,0.329004,-2.94286e-06,1.04275,
-0.0806289,-0.567768,0.396799,-0.020155,-0.0887171,0.238183,-0.0480542,0.059814,-0.200984,0.331817,-0.0130276,1.07589,
-0.0759105,-0.573907,0.405721,-0.0127852,-0.0885497,0.244593,-0.0557613,0.066092,-0.201142,0.341273,-0.0198519,1.07085,
-0.154112,-0.573834,0.383565,-0.0302774,-0.13471,0.239884,-0.0447309,0.0707448,-0.167686,0.335289,-0.000869693,1.17383,
-0.154112,-0.573834,0.383565,-0.0302774,-0.13471,0.239884,-0.0447309,0.0707448,-0.167686,0.335289,-0.000869693,1.17383,
-0.143032,-0.568075,0.386367,-0.0204443,-0.123886,0.23897,-0.0485103,0.0798885,-0.175418,0.333703,-0.00549542,1.19529,
-0.105262,-0.558696,0.393121,-0.00988058,-0.0974689,0.233403,-0.0483848,0.0972727,-0.187938,0.331018,-0.00743655,1.19473,
-0.105262,-0.558696,0.393121,-0.00988058,-0.0974689,0.233403,-0.0483848,0.0972727,-0.187938,0.331018,-0.00743655,1.19473,
-0.152676,-0.563534,0.370286,-0.0810351,-0.120486,0.237866,-0.0347967,0.0676984,-0.171418,0.338824,0.0128907,1.28387,
-0.135344,-0.557334,0.37889,-0.0796148,-0.116269,0.233072,-0.0360799,0.0760797,-0.171358,0.332554,0.00793983,1.26553,
-0.103926,-0.555473,0.395608,-0.059493,-0.101259,0.231633,-0.0504584,0.0823518,-0.183902,0.330673,0.0056501,1.2023,
-0.103926,-0.555473,0.395608,-0.059493,-0.101259,0.231633,-0.0504584,0.0823518,-0.183902,0.330673,0.0056501,1.2023,
-0.0739089,-0.562567,0.395831,-0.0369842,-0.0817139,0.236495,-0.0457936,0.0836666,-0.201038,0.332318,-0.0187173,1.16316,
-0.135673,-0.564695,0.381665,-0.05614,-0.109686,0.238793,-0.034299,0.0879712,-0.184865,0.339214,-0.00367434,1.25091,
-0.122688,-0.559596,0.396319,-0.0685268,-0.107004,0.239982,-0.0501799,0.0591231,-0.184785,0.341492,0.002285,1.21828,
-0.122688,-0.559596,0.396319,-0.0685268,-0.107004,0.239982,-0.0501799,0.0591231,-0.184785,0.341492,0.002285,1.21828,
-0.105074,-0.556152,0.411293,-0.032746,-0.0970573,0.233706,-0.0590645,0.0823747,-0.188817,0.333355,0.00576677,1.24166,
-0.0942888,-0.568508,0.421794,-0.0082128,-0.094088,0.237458,-0.0583766,0.104605,-0.196619,0.339317,-0.00120857,1.24906,
-0.114003,-0.558826,0.39281,-0.0558449,-0.0964473,0.23211,-0.048697,0.0866733,-0.184035,0.326299,-0.000620285,1.31847,
-0.114003,-0.558826,0.39281,-0.0558449,-0.0964473,0.23211,-0.048697,0.0866733,-0.184035,0.326299,-0.000620285,1.31847,
-0.100741,-0.555921,0.39958,-0.0338458,-0.0880193,0.231345,-0.0447683,0.0949523,-0.190903,0.328797,-0.0473313,1.32531,
-0.0722365,-0.562701,0.407516,-0.00749264,-0.0789514,0.237248,-0.0461781,0.10292,-0.196128,0.338158,-0.0403326,1.27725,
-0.153028,-0.564735,0.40394,-0.0606539,-0.116844,0.23818,-0.0535405,0.0797791,-0.179904,0.334563,-0.00878082,1.31652,
-0.153028,-0.564735,0.40394,-0.0606539,-0.116844,0.23818,-0.0535405,0.0797791,-0.179904,0.334563,-0.00878082,1.31652,
-0.15117,-0.571083,0.402926,-0.0627296,-0.116052,0.237121,-0.0539143,0.0809416,-0.180049,0.326873,-0.00671416,1.29212,
-0.105885,-0.559598,0.413314,-0.037618,-0.0956302,0.232848,-0.0548972,0.0836682,-0.188735,0.328969,-0.0190171,1.22189,
-0.0867236,-0.558067,0.422325,-0.0314324,-0.0895959,0.237358,-0.0523338,0.0933887,-0.197961,0.332015,-0.0305421,1.22368,
-0.0867236,-0.558067,0.422325,-0.0314324,-0.0895959,0.237358,-0.0523338,0.0933887,-0.197961,0.332015,-0.0305421,1.22368,
-0.172574,-0.563345,0.397727,-0.0860036,-0.143148,0.238213,-0.048159,0.0804093,-0.163183,0.33272,-0.0221525,1.31433,
-0.152265,-0.559191,0.39142,-0.068581,-0.132902,0.239807,-0.0362352,0.0976709,-0.164146,0.339543,-0.0440517,1.29835,
-0.112433,-0.563682,0.405122,-0.0387959,-0.105304,0.238947,-0.042172,0.116092,-0.181886,0.334979,-0.0400149,1.26622,
-0.112433,-0.563682,0.405122,-0.0387959,-0.105304,0.238947,-0.042172,0.116092,-0.181886,0.334979,-0.0400149,1.26622,
-0.0815275,-0.557378,0.404459,-0.0146229,-0.0879209,0.232556,-0.0370277,0.130191,-0.197963,0.324997,-0.0484164,1.25253,
-0.156723,-0.555487,0.382734,-0.0743714,-0.13345,0.232318,-0.0327667,0.113814,-0.167175,0.33481,-0.0320534,1.32867,
-0.127989,-0.554919,0.39178,-0.0711815,-0.120822,0.231407,-0.0371678,0.111426,-0.175991,0.33135,-0.0380754,1.31986,
-0.127989,-0.554919,0.39178,-0.0711815,-0.120822,0.231407,-0.0371678,0.111426,-0.175991,0.33135,-0.0380754,1.31986,
-0.0936848,-0.554749,0.395572,-0.0503177,-0.104553,0.231134,-0.0302736,0.12589,-0.183993,0.330312,-0.0500463,1.32407,
-0.0577607,-0.554698,0.407417,-0.0194786,-0.0858867,0.231052,-0.0317362,0.141056,-0.199007,0.330001,-0.0521377,1.27785,
-0.129996,-0.554683,0.389445,-0.03499,-0.123858,0.231028,-0.0292271,0.140563,-0.177994,0.329907,-0.0339994,1.35323,
-0.129996,-0.554683,0.389445,-0.03499,-0.123858,0.231028,-0.0292271,0.140563,-0.177994,0.329907,-0.0339994,1.35323,
-0.107156,-0.569874,0.393714,-0.0268917,-0.113457,0.241717,-0.0360871,0.150714,-0.187898,0.334267,-0.0386689,1.30993,
-0.107156,-0.569874,0.393714,-0.0268917,-0.113457,0.241717,-0.0360871,0.150714,-0.187898,0.334267,-0.0386689,1.30993,
0.0589229,-0.567089,0.230495,0.124115,-0.0269097,0.240075,-0.114971,0.154206,-0.247086,0.333207,-0.0279437,1.13129,
0.00757457,-0.571995,0.404415,0.169417,-0.0522801,0.239093,-0.081533,0.155254,-0.235904,0.332685,-0.048431,1.0777,
0.00757457,-0.571995,0.404415,0.169417,-0.0522801,0.239093,-0.081533,0.155254,-0.235904,0.332685,-0.048431,1.0777,
-0.0957346,-0.102843,0.397947,0.0404532,-0.104414,-0.10038,-0.0609381,0.107481,-0.19335,-0.0926059,0.000613712,1.301,
-0.1122,0.0357829,0.394958,0.0197098,-0.104693,-0.216441,-0.0617855,0.113133,-0.187348,-0.238471,0.0181978,1.33587,
-0.0851938,0.0791885,0.410705,0.0468175,-0.0865757,-0.259771,-0.063896,0.146606,-0.200018,-0.297821,0.0242209,1.33995,
-0.0851938,0.0791885,0.410705,0.0468175,-0.0865757,-0.259771,-0.063896,0.146606,-0.200018,-0.297821,0.0242209,1.33995,
-0.159272,0.421483,0.383157,-0.00686282,-0.125857,-0.234242,-0.0551947,0.129087,-0.170955,-0.299793,0.0287695,1.38822,
-0.162665,0.533168,0.374876,-0.00868351,-0.128535,-0.237282,-0.0484779,0.129286,-0.172853,-0.304712,0.00860813,1.35081,
-0.162665,0.533168,0.374876,-0.00868351,-0.128535,-0.237282,-0.0484779,0.129286,-0.172853,-0.304712,0.00860813,1.35081,
-0.13171,0.554961,0.389079,0.00507121,-0.11098,-0.240229,-0.0478349,0.139803,-0.18804,-0.313062,0.0031676,1.3192,
-0.118081,0.574278,0.398239,0.012877,-0.11327,-0.245076,-0.0499603,0.152075,-0.189178,-0.317532,-0.010747,1.29909,
-0.169649,0.560905,0.385262,-0.051305,-0.140043,-0.24008,-0.0476942,0.127507,-0.164921,-0.304389,0.0103688,1.35861,
-0.169649,0.560905,0.385262,-0.051305,-0.140043,-0.24008,-0.0476942,0.127507,-0.164921,-0.304389,0.0103688,1.35861,
-0.178327,0.543435,0.39714,-0.0504218,-0.142217,-0.23283,-0.0535343,0.136447,-0.166844,-0.291964,0.0128672,1.39617,
-0.154544,0.543506,0.395757,-0.0358264,-0.123115,-0.229953,-0.0502537,0.154044,-0.182734,-0.294855,0.01151,1.40597,
-0.115639,0.533854,0.400335,0.00422922,-0.100125,-0.235689,-0.0483927,0.189906,-0.195087,-0.298822,-0.0158108,1.46556,
-0.115639,0.533854,0.400335,0.00422922,-0.100125,-0.235689,-0.0483927,0.189906,-0.195087,-0.298822,-0.0158108,1.46556,
-0.165963,0.524813,0.385905,-0.0349388,-0.124083,-0.234242,-0.0424874,0.173706,-0.171961,-0.280874,-0.0129555,1.50379,
-0.137263,0.540627,0.397297,-0.010004,-0.109527,-0.236555,-0.047909,0.177619,-0.181318,-0.277354,-0.0157239,1.46556,
-0.137263,0.540627,0.397297,-0.010004,-0.109527,-0.236555,-0.047909,0.177619,-0.181318,-0.277354,-0.0157239,1.46556,
-0.103448,0.292554,0.405636,0.0294048,-0.092633,-0.0746021,-0.0561609,0.181376,-0.189741,-0.209005,-0.00720029,1.40613,
-0.123584,0.451706,0.392328,-0.00635723,-0.0999472,-0.181954,-0.0532561,0.163691,-0.180116,-0.241281,0.00632544,1.38666,
-0.197827,0.450233,0.382537,-0.00388327,-0.135963,-0.201853,-0.0577091,0.212682,-0.155913,-0.20875,0.0324648,0.537868,
-0.197827,0.450233,0.382537,-0.00388327,-0.135963,-0.201853,-0.0577091,0.212682,-0.155913,-0.20875,0.0324648,0.537868,
-0.181915,0.449485,0.390417,0.0441583,-0.126502,-0.207945,-0.0582787,0.214221,-0.150723,-0.205835,0.0202016,0.257877,
-0.166088,0.467676,0.398589,0.0940216,-0.125062,-0.210617,-0.0555995,0.209374,-0.155419,-0.193305,0.00871648,0.184377,
-0.122276,0.499118,0.416058,0.149267,-0.095775,-0.22002,-0.0682584,0.203974,-0.176245,-0.200009,0.00423299,0.153951,
-0.122276,0.499118,0.416058,0.149267,-0.095775,-0.22002,-0.0682584,0.203974,-0.176245,-0.200009,0.00423299,0.153951,
-0.177133,0.448129,0.383871,-0.151154,-0.122155,-0.21583,-0.0607956,0.0294643,-0.153576,-0.180093,0.0179869,0.117608,
-0.163171,0.445677,0.395034,-0.213218,-0.118967,-0.218978,-0.0707541,-0.0422134,-0.151834,-0.182795,0.0205581,0.183706,
-0.133004,0.457917,0.409991,-0.193977,-0.0998433,-0.223699,-0.0720942,-0.169552,-0.159187,-0.185475,0.0272441,-0.208894,
-0.133004,0.457917,0.409991,-0.193977,-0.0998433,-0.223699,-0.0720942,-0.169552,-0.159187,-0.185475,0.0272441,-0.208894,
-0.17342,0.429566,0.392839,-0.20852,-0.121218,-0.2131,-0.0684176,-0.0685543,-0.136045,-0.156055,0.0406795,-0.0890751,
-0.129433,0.433786,0.398478,-0.179871,-0.099734,-0.21458,-0.0724589,-0.0785039,-0.134759,-0.155707,0.0533254,0.062209,
-0.10324,0.447899,0.405167,-0.133342,-0.082745,-0.219903,-0.0789556,-0.0888207,-0.145914,-0.16428,0.0591821,0.183898,
-0.10324,0.447899,0.405167,-0.133342,-0.082745,-0.219903,-0.0789556,-0.0888207,-0.145914,-0.16428,0.0591821,0.183898,
-0.0833948,0.201818,0.397134,-0.116591,-0.0772841,-0.0640368,-0.0708485,-0.20656,-0.135805,-0.0993948,0.0568174,-0.178682,
-0.140819,0.34061,0.388913,-0.10643,-0.120416,-0.165323,-0.0770098,-0.0821804,-0.085644,-0.131055,0.092367,-0.0868069,
-0.140819,0.34061,0.388913,-0.10643,-0.120416,-0.165323,-0.0770098,-0.0821804,-0.085644,-0.131055,0.092367,-0.0868069,
-0.107372,0.389576,0.391431,-0.0829066,-0.100346,-0.20128,-0.0829416,-0.0732225,-0.0989105,-0.149561,0.0979702,0.0553062,
-0.0724928,0.415113,0.412984,-0.0691252,-0.082048,-0.209859,-0.0991056,-0.0973618,-0.108473,-0.154312,0.105184,0.155039,
